ground_truth_id,evaluation_split,cluster_id_1,cluster_id_2,identity_records_in_cluster_1,identity_records_in_cluster_2,true_record_pair_opportunities,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,candidate_generated,evaluated_cluster_id_1,evaluated_cluster_id_2,weighted_similarity_score,evidence_coverage,sufficient_support,static_conflict,selected_decision,selected_reason,selected_automatic_threshold,selected_minimum_coverage,false_negative_reason
GT007645,evaluation,DCL005339,DCL009752,15,1,15,,,,,,False,ECL005339,ECL009696,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007669,calibration,DCL008624,DCL010116,3,1,3,,,,,,False,ECL008606,ECL010046,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007676,calibration,DCL003467,DCL010327,2,1,2,,,,,,False,ECL003467,ECL010245,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007684,calibration,DCL007545,DCL008507,1,2,2,1,2,B02,Surname initial and postcode outward code,1,True,ECL007545,ECL008492,0.8667,0.3,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007688,evaluation,DCL007524,DCL010503,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL007524,ECL010412,0.8381,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT007706,calibration,DCL003989,DCL010211,3,1,3,3,1,B04,Email domain and local-part prefix,1,True,ECL003989,ECL010136,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007714,calibration,DCL000913,DCL010546,2,2,4,,,,,,False,ECL000913,ECL010454,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007736,calibration,DCL003710,DCL009863,13,1,13,13,1,B04,Email domain and local-part prefix,1,True,ECL003710,ECL009801,0.9667,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT007737,calibration,DCL001099,DCL009701,2,1,2,,,,,,False,ECL001099,ECL009648,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007755,calibration,DCL006157,DCL010210,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL006157,ECL010135,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007755,calibration,DCL009572,DCL010210,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL006157,ECL010135,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007756,evaluation,DCL006417,DCL010344,7,1,7,,,,,,False,ECL006417,ECL010262,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007764,calibration,DCL001300,DCL009962,4,1,4,,,,,,False,ECL001300,ECL009898,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007779,calibration,DCL004321,DCL010621,9,1,9,,,,,,False,ECL004321,ECL010525,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007786,evaluation,DCL006739,DCL010456,5,1,5,,,,,,False,ECL006739,ECL010367,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007786,evaluation,DCL006739,DCL010656,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL006739,ECL010560,0.9733,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT007786,evaluation,DCL010456,DCL010656,1,1,1,,,,,,False,ECL010367,ECL010560,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007795,evaluation,DCL000251,DCL009486,2,1,2,2,1,B02,Surname initial and postcode outward code,1,True,ECL000251,ECL009442,0.8333,0.6,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007805,calibration,DCL001299,DCL010118,6,1,6,,,,,,False,ECL001299,ECL010048,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007814,calibration,DCL010105,DCL010529,1,3,3,,,,,,False,ECL010036,ECL010438,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007841,calibration,DCL005789,DCL010438,4,1,4,,,,,,False,ECL005789,ECL010349,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007857,calibration,DCL000617,DCL010641,14,1,14,14,1,B04,Email domain and local-part prefix,1,True,ECL000617,ECL010545,0.9714,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT007858,evaluation,DCL009215,DCL010137,8,1,8,,,,,,False,ECL009178,ECL010065,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007866,calibration,DCL003338,DCL010048,10,1,10,10,1,B04,Email domain and local-part prefix,1,True,ECL003338,ECL009980,0.8929,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007880,calibration,DCL006657,DCL010031,1,1,1,,,,,,False,ECL006657,ECL009963,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007890,calibration,DCL007069,DCL010020,5,1,5,,,,,,False,ECL007069,ECL009953,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007891,evaluation,DCL006975,DCL009930,9,1,9,,,,,,False,ECL006975,ECL009867,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007907,calibration,DCL009742,DCL010725,1,1,1,,,,,,False,ECL009687,ECL010623,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007908,calibration,DCL006593,DCL009764,6,2,12,6,2,B04,Email domain and local-part prefix,1,True,ECL006593,ECL009708,0.8947,0.5,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT007926,evaluation,DCL002466,DCL010427,3,1,3,,,,,,False,ECL002466,ECL010338,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007929,calibration,DCL002568,DCL010606,8,1,8,8,1,B04,Email domain and local-part prefix,1,True,ECL002568,ECL010512,1.0,0.2,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007978,evaluation,DCL005037,DCL009860,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL005037,ECL009798,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007980,evaluation,DCL009426,DCL010239,1,1,1,,,,,,False,ECL009382,ECL010163,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT007991,calibration,DCL009783,DCL009820,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL009727,ECL009763,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT007998,calibration,DCL010442,DCL010633,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL010353,ECL010537,0.9667,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT007999,evaluation,DCL004958,DCL010418,1,1,1,,,,,,False,ECL004958,ECL010330,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008003,evaluation,DCL007615,DCL010002,4,1,4,4,1,B04,Email domain and local-part prefix,1,True,ECL007615,ECL009936,0.9826,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008006,calibration,DCL009019,DCL010188,3,1,3,,,,,,False,ECL008988,ECL010114,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008010,calibration,DCL008251,DCL010458,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL008243,ECL010369,0.9667,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008033,calibration,DCL005035,DCL009778,4,1,4,,,,,,False,ECL005035,ECL009722,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008057,evaluation,DCL000011,DCL010528,7,1,7,,,,,,False,ECL000011,ECL010437,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008062,evaluation,DCL007761,DCL010070,13,1,13,13,1,B04,Email domain and local-part prefix,1,True,ECL007761,ECL010002,0.8333,0.6,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008086,evaluation,DCL000660,DCL010337,9,1,9,,,,,,False,ECL000660,ECL010255,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008153,calibration,DCL007760,DCL010033,4,1,4,,,,,,False,ECL007760,ECL009965,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008159,evaluation,DCL000346,DCL010421,4,1,4,,,,,,False,ECL000346,ECL010333,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008179,evaluation,DCL000948,DCL009869,4,1,4,4,1,B04,Email domain and local-part prefix,1,True,ECL000948,ECL009807,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008181,evaluation,DCL001059,DCL010643,3,1,3,3,1,B04,Email domain and local-part prefix,1,True,ECL001059,ECL010547,0.9739,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008194,calibration,DCL000658,DCL010017,5,1,5,,,,,,False,ECL000658,ECL009951,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008224,calibration,DCL002225,DCL009603,3,1,3,,,,,,False,ECL002225,ECL009556,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008239,calibration,DCL000160,DCL010068,13,1,13,,,,,,False,ECL000160,ECL010000,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008257,calibration,DCL004594,DCL010663,6,1,6,6,1,B04,Email domain and local-part prefix,1,True,ECL004594,ECL010566,0.9769,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008260,calibration,DCL002070,DCL010511,2,1,2,2,1,B04,Email domain and local-part prefix,1,True,ECL002070,ECL010420,0.9769,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008260,calibration,DCL002070,DCL010594,2,1,2,,,,,,False,ECL002070,ECL010500,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008260,calibration,DCL010511,DCL010594,1,1,1,,,,,,False,ECL010420,ECL010500,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008313,calibration,DCL005483,DCL009873,5,1,5,,,,,,False,ECL005483,ECL009811,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008316,evaluation,DCL005231,DCL009955,10,1,10,,,,,,False,ECL005231,ECL009891,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008324,calibration,DCL003901,DCL010728,7,1,7,,,,,,False,ECL003901,ECL010626,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008331,calibration,DCL008209,DCL010104,3,1,3,,,,,,False,ECL008201,ECL010035,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008342,evaluation,DCL004679,DCL009693,4,2,8,4,2,B04,Email domain and local-part prefix,1,True,ECL004679,ECL009640,0.8333,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008373,calibration,DCL008968,DCL009804,3,1,3,,,,,,False,ECL008938,ECL009748,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008379,calibration,DCL002878,DCL010562,10,1,10,,,,,,False,ECL002878,ECL010470,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008385,calibration,DCL006957,DCL010100,3,1,3,,,,,,False,ECL006957,ECL010031,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008388,calibration,DCL008540,DCL010708,5,1,5,,,,,,False,ECL008525,ECL010607,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008390,evaluation,DCL008196,DCL009557,4,1,4,4,1,B04,Email domain and local-part prefix,1,True,ECL008188,ECL009513,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008398,calibration,DCL003910,DCL010603,5,1,5,,,,,,False,ECL003910,ECL010509,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008422,calibration,DCL009982,DCL010225,1,1,1,,,,,,False,ECL009918,ECL010149,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008422,calibration,DCL009982,DCL010623,1,3,3,1,3,B04,Email domain and local-part prefix,1,True,ECL009918,ECL010527,0.984,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008422,calibration,DCL010225,DCL010623,1,3,3,,,,,,False,ECL010149,ECL010527,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008442,calibration,DCL010147,DCL010291,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL010074,ECL010212,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008451,calibration,DCL008917,DCL010371,1,1,1,,,,,,False,ECL008889,ECL010287,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008509,calibration,DCL009579,DCL010514,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL009533,ECL010423,1.0,0.3,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008516,calibration,DCL001820,DCL009841,3,1,3,,,,,,False,ECL001820,ECL009781,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008522,evaluation,DCL006280,DCL009673,5,1,5,,,,,,False,ECL006280,ECL009621,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008525,calibration,DCL003115,DCL010280,1,1,1,,,,,,False,ECL003115,ECL010202,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008546,calibration,DCL007196,DCL010274,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL007196,ECL010196,0.9733,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008593,calibration,DCL009280,DCL009624,4,1,4,4,1,B04,Email domain and local-part prefix,1,True,ECL009243,ECL009577,0.9095,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008599,calibration,DCL004196,DCL010384,6,1,6,,,,,,False,ECL004196,ECL010300,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008642,evaluation,DCL006529,DCL010616,8,1,8,,,,,,False,ECL006529,ECL010521,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008659,calibration,DCL006665,DCL009769,6,1,6,,,,,,False,ECL006665,ECL009713,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008666,calibration,DCL007724,DCL010369,5,1,5,,,,,,False,ECL007724,ECL010285,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008684,evaluation,DCL004492,DCL009168,2,1,2,2,1,B02 | B03 | B04 | B05,Email domain and local-part prefix | First-name initial and exact postcode | Phone suffix and surname initial | Surname initial and postcode outward code,4,True,ECL004492,ECL009133,0.9847,0.4,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT008723,calibration,DCL008270,DCL009607,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL008261,ECL009560,0.903,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008733,calibration,DCL009308,DCL010723,4,1,4,,,,,,False,ECL009268,ECL010621,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008771,calibration,DCL004261,DCL009794,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL004261,ECL009738,0.9,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008782,evaluation,DCL002787,DCL009909,4,1,4,,,,,,False,ECL002787,ECL009846,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008810,evaluation,DCL002289,DCL010397,3,1,3,3,1,B04,Email domain and local-part prefix,1,True,ECL002289,ECL010311,0.8915,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008823,calibration,DCL008519,DCL009583,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL008504,ECL009537,0.9,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT008824,calibration,DCL001475,DCL009694,4,1,4,4,1,B04,Email domain and local-part prefix,1,True,ECL001475,ECL009641,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008841,evaluation,DCL006246,DCL010093,5,1,5,,,,,,False,ECL006246,ECL010024,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008856,calibration,DCL006340,DCL010522,9,1,9,,,,,,False,ECL006340,ECL010431,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008873,evaluation,DCL001253,DCL010706,9,1,9,,,,,,False,ECL001253,ECL010605,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008904,calibration,DCL005032,DCL010444,7,1,7,7,1,B04,Email domain and local-part prefix,1,True,ECL005032,ECL010355,1.0,0.3,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008928,calibration,DCL000738,DCL009818,8,1,8,8,1,B04,Email domain and local-part prefix,1,True,ECL000738,ECL009761,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT008930,calibration,DCL005122,DCL010256,2,1,2,,,,,,False,ECL005122,ECL010179,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT008939,evaluation,DCL010052,DCL010057,1,1,1,,,,,,False,ECL009984,ECL009989,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009002,evaluation,DCL002981,DCL010534,4,1,4,,,,,,False,ECL002981,ECL010443,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009043,evaluation,DCL008191,DCL010396,5,1,5,,,,,,False,ECL008183,ECL010310,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009061,evaluation,DCL004222,DCL010556,5,1,5,,,,,,False,ECL004222,ECL010464,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009067,calibration,DCL008727,DCL010046,1,1,1,,,,,,False,ECL008704,ECL009978,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009118,calibration,DCL003584,DCL010615,5,1,5,5,1,B04,Email domain and local-part prefix,1,True,ECL003584,ECL010520,0.981,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009138,calibration,DCL000604,DCL010426,9,1,9,,,,,,False,ECL000604,ECL010337,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009169,evaluation,DCL000698,DCL010727,6,1,6,6,1,B04,Email domain and local-part prefix,1,True,ECL000698,ECL010625,0.9838,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009208,calibration,DCL001702,DCL010658,3,2,6,3,2,B04,Email domain and local-part prefix,1,True,ECL001702,ECL010562,1.0,0.2,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009218,calibration,DCL002554,DCL010673,2,1,2,2,1,B04,Email domain and local-part prefix,1,True,ECL002554,ECL010575,0.9872,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009243,calibration,DCL008094,DCL009756,3,1,3,3,1,B04,Email domain and local-part prefix,1,True,ECL008089,ECL009700,0.9765,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009291,calibration,DCL004582,DCL010061,7,1,7,,,,,,False,ECL004582,ECL009993,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009294,calibration,DCL006922,DCL009848,8,1,8,8,1,B04,Email domain and local-part prefix,1,True,ECL006922,ECL009787,0.9636,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009358,evaluation,DCL005815,DCL010541,8,1,8,,,,,,False,ECL005815,ECL010450,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009370,calibration,DCL002556,DCL009631,13,1,13,,,,,,False,ECL002556,ECL009582,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009378,evaluation,DCL009012,DCL010574,4,1,4,,,,,,False,ECL008982,ECL010481,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009378,evaluation,DCL009012,DCL010654,4,1,4,,,,,,False,ECL008982,ECL010558,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009378,evaluation,DCL010574,DCL010654,1,1,1,,,,,,False,ECL010481,ECL010558,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009390,calibration,DCL003659,DCL010393,6,1,6,,,,,,False,ECL003659,ECL010307,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009401,evaluation,DCL007660,DCL009774,2,1,2,,,,,,False,ECL007660,ECL009718,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009402,calibration,DCL004587,DCL010640,2,1,2,2,1,B04,Email domain and local-part prefix,1,True,ECL004587,ECL010544,0.981,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009405,calibration,DCL003602,DCL009165,4,1,4,4,1,B02,Surname initial and postcode outward code,1,True,ECL003602,ECL009130,0.8111,0.6,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009416,calibration,DCL006877,DCL010287,11,1,11,,,,,,False,ECL006877,ECL010209,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009417,evaluation,DCL002699,DCL010613,10,1,10,10,1,B04,Email domain and local-part prefix,1,True,ECL002699,ECL010518,0.9882,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009420,calibration,DCL004831,DCL009821,7,1,7,,,,,,False,ECL004831,ECL009764,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009427,evaluation,DCL009954,DCL010405,1,1,1,,,,,,False,ECL009890,ECL010319,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009432,calibration,DCL000953,DCL010561,8,1,8,8,1,B04,Email domain and local-part prefix,1,True,ECL000953,ECL010469,0.981,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009451,calibration,DCL009796,DCL010582,5,1,5,,,,,,False,ECL009740,ECL010488,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009459,calibration,DCL009527,DCL010475,1,1,1,,,,,,False,ECL009483,ECL010386,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009467,calibration,DCL008757,DCL010250,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL008732,ECL010173,0.9167,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009470,calibration,DCL002547,DCL009853,7,2,14,7,2,B04,Email domain and local-part prefix,1,True,ECL002547,ECL009791,0.8667,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT009470,calibration,DCL002547,DCL010607,7,1,7,7,1,B04,Email domain and local-part prefix,1,True,ECL002547,ECL010513,0.9075,0.75,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT009470,calibration,DCL009853,DCL010607,2,1,2,2,1,B04,Email domain and local-part prefix,1,True,ECL009791,ECL010513,0.9867,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009477,evaluation,DCL004713,DCL009750,3,1,3,,,,,,False,ECL004713,ECL009694,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009485,calibration,DCL007435,DCL010326,2,1,2,,,,,,False,ECL007435,ECL010244,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009490,calibration,DCL006981,DCL010091,8,1,8,,,,,,False,ECL006981,ECL010022,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009501,calibration,DCL008210,DCL009620,4,1,4,,,,,,False,ECL008202,ECL009573,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009503,evaluation,DCL009302,DCL010300,4,1,4,,,,,,False,ECL009263,ECL010221,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009512,calibration,DCL003126,DCL009776,6,1,6,6,1,B04,Email domain and local-part prefix,1,True,ECL003126,ECL009720,0.9074,0.6,True,False,,,0.91,0.55,True pair scored below the selected threshold
GT009514,calibration,DCL002644,DCL010600,12,1,12,12,1,B04,Email domain and local-part prefix,1,True,ECL002644,ECL010506,0.9862,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009523,evaluation,DCL006886,DCL010734,2,1,2,,,,,,False,ECL006886,ECL010632,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009539,evaluation,DCL002298,DCL010144,2,1,2,,,,,,False,ECL002298,ECL010072,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009554,evaluation,DCL001161,DCL010085,3,1,3,,,,,,False,ECL001161,ECL010016,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009591,calibration,DCL003705,DCL010217,3,1,3,3,1,B04,Email domain and local-part prefix,1,True,ECL003705,ECL010141,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009605,calibration,DCL009478,DCL010314,1,1,1,,,,,,False,ECL009434,ECL010233,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009614,evaluation,DCL009785,DCL010539,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL009729,ECL010448,0.9887,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009617,calibration,DCL000995,DCL009696,7,1,7,7,1,B04,Email domain and local-part prefix,1,True,ECL000995,ECL009643,0.9,0.4,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009637,calibration,DCL009325,DCL010557,3,1,3,,,,,,False,ECL009285,ECL010465,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009652,calibration,DCL008523,DCL009949,1,1,1,,,,,,False,ECL008508,ECL009886,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009676,calibration,DCL000980,DCL009958,7,1,7,,,,,,False,ECL000980,ECL009894,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009709,calibration,DCL000427,DCL009558,3,1,3,,,,,,False,ECL000427,ECL009514,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009716,evaluation,DCL004347,DCL010190,5,1,5,,,,,,False,ECL004347,ECL010116,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009717,calibration,DCL004911,DCL010099,6,1,6,,,,,,False,ECL004911,ECL010030,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009718,evaluation,DCL008471,DCL009767,2,1,2,,,,,,False,ECL008457,ECL009711,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009733,evaluation,DCL005387,DCL009840,9,1,9,,,,,,False,ECL005387,ECL009780,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009746,evaluation,DCL009616,DCL010741,1,1,1,1,1,B04,Email domain and local-part prefix,1,True,ECL009569,ECL010638,0.9667,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
GT009751,evaluation,DCL001557,DCL009600,2,1,2,,,,,,False,ECL001557,ECL009553,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009760,calibration,DCL010066,DCL010150,1,1,1,,,,,,False,ECL009998,ECL010077,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009760,calibration,DCL010066,DCL010536,1,2,2,1,2,B04,Email domain and local-part prefix,1,True,ECL009998,ECL010445,1.0,0.3,False,False,,,0.91,0.55,True pair lacked the required corroborating evidence
GT009760,calibration,DCL010150,DCL010536,1,2,2,,,,,,False,ECL010077,ECL010445,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009801,evaluation,DCL009762,DCL010622,1,2,2,,,,,,False,ECL009706,ECL010526,0.0,0.0,False,False,,,0.91,0.55,True pair was not generated by blocking
GT009806,calibration,DCL002293,DCL010533,2,1,2,2,1,B04,Email domain and local-part prefix,1,True,ECL002293,ECL010442,0.9867,0.5,True,False,,,0.91,0.55,True pair had insufficient evidence coverage
