cluster_id_1,cluster_id_2,cluster_size_1,cluster_size_2,blocking_rules,blocking_rule_names,blocking_hits,record_pairs_compared,record_id_1,source_system_1,source_record_id_1,record_id_2,source_system_2,source_record_id_2,email_available,email_similarity,phone_available,phone_similarity,name_available,name_similarity,address_available,address_similarity,postcode_available,postcode_similarity,date_of_birth_available,date_of_birth_similarity,weighted_similarity_score,evidence_coverage,strong_identifiers,supporting_features,corroborating_features,supporting_feature_count,corroborating_feature_count,static_conflict,preliminary_decision,preliminary_reason,final_decision,final_reason,merge_performed,probabilistic_cluster_id_1,probabilistic_cluster_id_2
DCL000070,DCL009346,6,2,B02,Surname initial and postcode outward code,1,12,STG022200,MARKETING,MKT000898,STG029601,MARKETING,MKT008299,True,0.8085,False,0.0,True,0.7826,False,0.0,True,0.6,False,0.0,0.7651,0.6,,email | name,email | name,2,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000070,PCL009168
DCL000072,DCL008238,3,3,B02,Surname initial and postcode outward code,1,9,STG031207,MARKETING,MKT009905,STG028444,MARKETING,MKT007142,True,0.8085,False,0.0,True,0.6667,False,0.0,True,0.6,False,0.0,0.7265,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000072,PCL008195
DCL000072,DCL009245,3,4,B04,Email domain and local-part prefix,1,12,STG031207,MARKETING,MKT009905,STG078048,SUPPORT,SUP004746,True,0.8511,False,0.0,True,0.75,False,0.0,False,0.0,False,0.0,0.8106,0.5,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000072,PCL009081
DCL000075,DCL008751,9,5,B04,Email domain and local-part prefix,1,45,STG022929,MARKETING,MKT001627,STG023008,MARKETING,MKT001706,True,0.84,False,0.0,True,0.7143,False,0.0,True,0.3636,False,0.0,0.7187,0.6,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000075,PCL008645
DCL000075,DCL008917,9,1,B04,Email domain and local-part prefix,1,9,STG022929,MARKETING,MKT001627,STG016743,ECOMMERCE,TXN008743,True,0.7843,False,0.0,True,0.6667,False,0.0,True,0.6,False,0.0,0.7144,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000075,PCL008789
DCL000075,DCL009088,9,5,B04,Email domain and local-part prefix,1,45,STG017504,ECOMMERCE,TXN009504,STG078075,SUPPORT,SUP004773,True,0.8,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7467,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000075,PCL000211
DCL000075,DCL010325,9,1,B04,Email domain and local-part prefix,1,9,STG074798,SUPPORT,SUP001496,STG030907,MARKETING,MKT009605,False,0.0,False,0.0,True,0.7097,False,0.0,False,0.0,False,0.0,0.7097,0.2,,,name,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000075,PCL010003
DCL000076,DCL008584,6,5,B04,Email domain and local-part prefix,1,30,STG077087,SUPPORT,SUP003785,STG027160,MARKETING,MKT005858,True,0.8095,False,0.0,True,0.6,False,0.0,False,0.0,False,0.0,0.7257,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000076,PCL008506
DCL000078,DCL008133,7,6,B04,Email domain and local-part prefix,1,42,STG024661,MARKETING,MKT003359,STG075279,SUPPORT,SUP001977,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000078,PCL008096
DCL000078,DCL008265,7,3,B04,Email domain and local-part prefix,1,21,STG024661,MARKETING,MKT003359,STG075291,SUPPORT,SUP001989,True,0.8163,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7565,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000078,PCL008219
DCL000081,DCL008649,6,4,B04,Email domain and local-part prefix,1,24,STG031673,MARKETING,MKT010371,STG075724,SUPPORT,SUP002422,True,0.7907,False,0.0,True,0.5714,False,0.0,False,0.0,False,0.0,0.703,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000081,PCL008560
DCL000083,DCL008615,9,2,B04,Email domain and local-part prefix,1,18,STG076908,SUPPORT,SUP003606,STG024558,MARKETING,MKT003256,True,0.7907,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.7907,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000083,PCL008531
DCL000085,DCL009025,5,4,B04,Email domain and local-part prefix,1,20,STG027183,MARKETING,MKT005881,STG074733,SUPPORT,SUP001431,True,0.8077,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7513,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000085,PCL002064
DCL000086,DCL010444,4,1,B04,Email domain and local-part prefix,1,4,STG076460,SUPPORT,SUP003158,STG032589,MARKETING,MKT011287,True,0.72,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.72,0.3,,,email,0,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000086,PCL010101
DCL000087,DCL010550,1,1,B04,Email domain and local-part prefix,1,1,STG000087,CRM,CRM000087,STG074138,SUPPORT,SUP000836,True,0.8444,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.74,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000087,PCL008008
DCL000088,DCL009693,3,2,B04,Email domain and local-part prefix,1,6,STG025776,MARKETING,MKT004474,STG022913,MARKETING,MKT001611,True,0.8261,False,0.0,True,0.6667,False,0.0,True,0.5,False,0.0,0.7186,0.6,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000088,PCL004367
DCL000089,DCL007843,7,3,B04,Email domain and local-part prefix,1,21,STG074224,SUPPORT,SUP000922,STG027216,MARKETING,MKT005914,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000089,PCL007836
DCL000089,DCL008067,7,5,B04,Email domain and local-part prefix,1,35,STG074224,SUPPORT,SUP000922,STG031144,MARKETING,MKT009842,True,0.8,False,0.0,True,0.6429,False,0.0,False,0.0,False,0.0,0.7371,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000089,PCL008039
DCL000089,DCL009049,7,10,B04,Email domain and local-part prefix,1,70,STG074224,SUPPORT,SUP000922,STG076565,SUPPORT,SUP003263,True,0.8462,False,0.0,True,0.7333,False,0.0,False,0.0,False,0.0,0.801,0.5,,email,email | name,1,2,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000089,PCL008907
DCL000090,DCL008412,10,5,B04,Email domain and local-part prefix,2,50,STG075931,SUPPORT,SUP002629,STG076903,SUPPORT,SUP003601,True,0.8444,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7849,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000090,PCL008351
DCL000090,DCL010378,10,1,B04,Email domain and local-part prefix,1,10,STG075931,SUPPORT,SUP002629,STG031641,MARKETING,MKT010339,True,0.8444,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8444,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000090,PCL010048
DCL000091,DCL007897,6,8,B04,Email domain and local-part prefix,1,48,STG020118,ECOMMERCE,TXN012118,STG032938,MARKETING,MKT011636,True,0.8636,False,0.0,True,0.7273,False,0.0,True,0.3333,False,0.0,0.7298,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000091,PCL007888
DCL000092,DCL008844,8,6,B04,Email domain and local-part prefix,1,48,STG074639,SUPPORT,SUP001337,STG023831,MARKETING,MKT002529,True,0.8571,False,0.0,True,0.7,False,0.0,False,0.0,False,0.0,0.7943,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000092,PCL008725
DCL000096,DCL010563,12,1,B04,Email domain and local-part prefix,1,12,STG033084,MARKETING,MKT011782,STG074312,SUPPORT,SUP001010,True,0.7826,False,0.0,True,0.5833,False,0.0,False,0.0,False,0.0,0.7029,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000096,PCL010180
DCL000100,DCL010750,3,1,B04,Email domain and local-part prefix,1,3,STG029654,MARKETING,MKT008352,STG078245,SUPPORT,SUP004943,True,0.8163,False,0.0,True,0.6087,False,0.0,False,0.0,False,0.0,0.7333,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000100,PCL004980
DCL000101,DCL010519,7,1,B04,Email domain and local-part prefix,1,7,STG015862,ECOMMERCE,TXN007862,STG073499,SUPPORT,SUP000197,True,0.8182,False,0.0,True,0.5263,False,0.0,False,0.0,False,0.0,0.7014,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000101,PCL006793
DCL000102,DCL009647,12,2,B04,Email domain and local-part prefix,1,24,STG026196,MARKETING,MKT004894,STG078049,SUPPORT,SUP004747,True,0.878,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7935,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000102,PCL009431
DCL000103,DCL009290,6,3,B04,Email domain and local-part prefix,1,18,STG073512,SUPPORT,SUP000210,STG028974,MARKETING,MKT007672,True,0.8333,False,0.0,True,0.6923,False,0.0,False,0.0,False,0.0,0.7769,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000103,PCL009123
DCL000104,DCL008589,5,4,B02,Surname initial and postcode outward code,1,20,STG074467,SUPPORT,SUP001165,STG022914,MARKETING,MKT001612,True,0.8571,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7925,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000104,PCL008510
DCL000104,DCL009531,5,2,B04,Email domain and local-part prefix,1,10,STG074467,SUPPORT,SUP001165,STG033073,MARKETING,MKT011771,True,0.75,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.75,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000104,PCL009329
DCL000104,DCL010034,5,1,B04,Email domain and local-part prefix,1,5,STG074467,SUPPORT,SUP001165,STG027180,MARKETING,MKT005878,True,0.8936,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.8028,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000104,PCL003878
DCL000105,DCL009638,3,2,B04,Email domain and local-part prefix,1,6,STG019631,ECOMMERCE,TXN011631,STG073946,SUPPORT,SUP000644,True,0.7797,False,0.0,True,0.6061,False,0.0,False,0.0,False,0.0,0.7102,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000105,PCL009423
DCL000106,DCL007904,5,5,B04,Email domain and local-part prefix,1,25,STG075395,SUPPORT,SUP002093,STG025003,MARKETING,MKT003701,True,0.8182,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8182,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000106,PCL007894
DCL000106,DCL008160,5,4,B04,Email domain and local-part prefix,1,20,STG075395,SUPPORT,SUP002093,STG076298,SUPPORT,SUP002996,True,0.8182,False,0.0,True,0.6364,False,0.0,False,0.0,False,0.0,0.7455,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000106,PCL008123
DCL000107,DCL009738,8,4,B04,Email domain and local-part prefix,1,32,STG013537,ECOMMERCE,TXN005537,STG075523,SUPPORT,SUP002221,True,0.8,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7583,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000107,PCL009506
DCL000108,DCL007960,12,7,B04,Email domain and local-part prefix,1,84,STG074653,SUPPORT,SUP001351,STG075059,SUPPORT,SUP001757,True,0.8302,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7648,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000108,PCL007943
DCL000108,DCL008282,12,4,B04,Email domain and local-part prefix,1,48,STG074653,SUPPORT,SUP001351,STG023599,MARKETING,MKT002297,True,0.8077,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.8077,0.3,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000108,PCL008235
DCL000108,DCL010471,12,4,B04,Email domain and local-part prefix,1,48,STG074653,SUPPORT,SUP001351,STG076370,SUPPORT,SUP003068,True,0.8077,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7308,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000108,PCL010123
DCL000113,DCL009134,7,1,B04,Email domain and local-part prefix,1,7,STG029696,MARKETING,MKT008394,STG018857,ECOMMERCE,TXN010857,True,0.88,False,0.0,True,0.75,False,0.0,True,0.1667,False,0.0,0.7178,0.6,email,email | name,name,2,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000113,PCL008981
DCL000113,DCL009411,7,5,B04,Email domain and local-part prefix,1,35,STG029696,MARKETING,MKT008394,STG077734,SUPPORT,SUP004432,True,0.8571,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7925,0.5,email,email,,1,0,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000113,PCL009222
DCL000114,DCL010201,8,1,B04,Email domain and local-part prefix,1,8,STG032664,MARKETING,MKT011362,STG029344,MARKETING,MKT008042,True,1.0,False,0.0,False,0.0,False,0.0,True,0.6667,False,0.0,0.9167,0.4,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL000114,PCL009895
DCL000115,DCL009834,6,3,B04,Email domain and local-part prefix,1,18,STG000115,CRM,CRM000115,STG078211,SUPPORT,SUP004909,True,0.8444,False,0.0,True,0.6957,False,0.0,False,0.0,False,0.0,0.7849,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000115,PCL009113
DCL000115,DCL009866,6,1,B04,Email domain and local-part prefix,1,6,STG019359,ECOMMERCE,TXN011359,STG025237,MARKETING,MKT003935,True,0.8627,False,0.0,True,0.7273,False,0.0,True,0.1667,False,0.0,0.7016,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000115,PCL004838
DCL000116,DCL008729,11,3,B04,Email domain and local-part prefix,1,33,STG026366,MARKETING,MKT005064,STG074587,SUPPORT,SUP001285,True,0.8085,False,0.0,True,0.6667,False,0.0,False,0.0,False,0.0,0.7518,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000116,PCL008629
DCL000117,DCL008182,2,4,B04,Email domain and local-part prefix,1,8,STG027151,MARKETING,MKT005849,STG032567,MARKETING,MKT011265,True,0.8571,False,0.0,True,0.7407,False,0.0,True,0.3333,False,0.0,0.731,0.6,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000117,PCL008143
DCL000117,DCL008377,2,13,B04,Email domain and local-part prefix,1,26,STG027151,MARKETING,MKT005849,STG077884,SUPPORT,SUP004582,True,0.8511,False,0.0,True,0.72,False,0.0,False,0.0,False,0.0,0.7986,0.5,email,email,name,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000117,PCL008319
DCL000117,DCL008515,2,6,B04,Email domain and local-part prefix,1,12,STG027151,MARKETING,MKT005849,STG078046,SUPPORT,SUP004744,True,0.7917,False,0.0,True,0.6154,False,0.0,False,0.0,False,0.0,0.7212,0.5,,email,email,1,1,False,review,Weighted score falls within the review band,review,Weighted score falls within the review band,False,PCL000117,PCL008442
DCL000119,DCL009923,10,1,B04,Email domain and local-part prefix,1,10,STG016210,ECOMMERCE,TXN008210,STG025859,MARKETING,MKT004557,True,1.0,False,0.0,False,0.0,False,0.0,True,0.6,False,0.0,0.9,0.4,email,email,,1,0,False,review,Automatic score reached but evidence coverage is low,review,Automatic score reached but evidence coverage is low,False,PCL000119,PCL009657
